_id,download_url,git_url,html_url,path,type,repo_language,repo_created_at,repo_updated_at,full_name,operator_class,parameter_key,parameter_value_link_to_ds
https://github.com/CS-Seminar/fNIRS/blob/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/Neural%20Net,https://raw.githubusercontent.com/CS-Seminar/fNIRS/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/Neural%20Net,https://api.github.com/repos/CS-Seminar/fNIRS/git/blobs/944bc11c9ca35c95bcca23eb9626b719d560b837,https://github.com/CS-Seminar/fNIRS/blob/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/Neural%20Net,fNIRs/src/fNIRs/templates/Neural Net,file,Java,2013-09-13 23:33:27,2014-07-28 14:25:29,CS-Seminar/fNIRS,read_excel,excel_file,C:\Users\jssmith\Desktop\RapidStuff\RM_input_file.xls
https://github.com/CS-Seminar/fNIRS/blob/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/K%20Nearest%20Neighbor,https://raw.githubusercontent.com/CS-Seminar/fNIRS/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/K%20Nearest%20Neighbor,https://api.github.com/repos/CS-Seminar/fNIRS/git/blobs/25c6501d8a1bc265c64b023896c9e4585466d6e8,https://github.com/CS-Seminar/fNIRS/blob/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/K%20Nearest%20Neighbor,fNIRs/src/fNIRs/templates/K Nearest Neighbor,file,Java,2013-09-13 23:33:27,2014-07-28 14:25:29,CS-Seminar/fNIRS,read_excel,excel_file,C:\Users\jssmith\Desktop\RapidStuff\RM_input_file.xls
https://github.com/CS-Seminar/fNIRS/blob/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/Numeric%20Label,https://raw.githubusercontent.com/CS-Seminar/fNIRS/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/Numeric%20Label,https://api.github.com/repos/CS-Seminar/fNIRS/git/blobs/5530c523034b2ea9d768851d452c6561c2c94d0d,https://github.com/CS-Seminar/fNIRS/blob/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/Numeric%20Label,fNIRs/src/fNIRs/templates/Numeric Label,file,Java,2013-09-13 23:33:27,2014-07-28 14:25:29,CS-Seminar/fNIRS,read_excel,excel_file,C:\Users\jssmith\Desktop\RapidStuff\RM_input_file.xls
https://github.com/CS-Seminar/fNIRS/blob/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/Process%20Template,https://raw.githubusercontent.com/CS-Seminar/fNIRS/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/Process%20Template,https://api.github.com/repos/CS-Seminar/fNIRS/git/blobs/31323c7e7a90fe5af7cf1c3302e47e1874821fa0,https://github.com/CS-Seminar/fNIRS/blob/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/src/fNIRs/templates/Process%20Template,fNIRs/src/fNIRs/templates/Process Template,file,Java,2013-09-13 23:33:27,2014-07-28 14:25:29,CS-Seminar/fNIRS,read_excel,excel_file,C:\Users\jssmith\Desktop\RapidStuff\RM_input_file.xls
https://github.com/CS-Seminar/fNIRS/blob/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/process,https://raw.githubusercontent.com/CS-Seminar/fNIRS/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/process,https://api.github.com/repos/CS-Seminar/fNIRS/git/blobs/62d4bbfe119f39f06adf06b1956f4c919a41e7c6,https://github.com/CS-Seminar/fNIRS/blob/0a88949644c1af499f33e4fac696f6e5879c81a9/fNIRs/process,fNIRs/process,file,Java,2013-09-13 23:33:27,2014-07-28 14:25:29,CS-Seminar/fNIRS,read_excel,excel_file,C:\Users\jssmith\Desktop\RapidStuff\RM_input_file.xls
https://github.com/fsanjuan/roisin-core/blob/7939e1b1ef208abb804ec80b358a068f1cb162b6/roisin-processes/ripper-golf-from-excel.xml,https://raw.githubusercontent.com/fsanjuan/roisin-core/7939e1b1ef208abb804ec80b358a068f1cb162b6/roisin-processes/ripper-golf-from-excel.xml,https://api.github.com/repos/fsanjuan/roisin-core/git/blobs/265c15fe61042d9c2b1439ddc7b5bb04b0060338,https://github.com/fsanjuan/roisin-core/blob/7939e1b1ef208abb804ec80b358a068f1cb162b6/roisin-processes/ripper-golf-from-excel.xml,roisin-processes/ripper-golf-from-excel.xml,file,Java,2014-01-24 15:12:27,2014-08-28 16:18:40,fsanjuan/roisin-core,read_excel,excel_file,/Users/felix/03.TFG/DatosDeEjemplo/golf.xlsx
https://github.com/lpontour/Rapidminer/blob/29840cc3cab830a36c60c4859093dceaeae500e1/Rapid/Steam%20einlesen.rmp,https://raw.githubusercontent.com/lpontour/Rapidminer/29840cc3cab830a36c60c4859093dceaeae500e1/Rapid/Steam%20einlesen.rmp,https://api.github.com/repos/lpontour/Rapidminer/git/blobs/5a2b812e79bcd209057d1724693e039184d46c96,https://github.com/lpontour/Rapidminer/blob/29840cc3cab830a36c60c4859093dceaeae500e1/Rapid/Steam%20einlesen.rmp,Rapid/Steam einlesen.rmp,file,,2018-02-22 12:16:40,2018-02-22 12:21:55,lpontour/Rapidminer,read_excel,excel_file,C:\Users\lp_ontour\.RapidMiner\repositories\Local Repository\data\Wortlisten\Wortliste DeutschTest.xlsx
https://github.com/ttu-cs-5363-team-3/cs-5363-1/blob/92b608d0a3aba0357373d9e77a94b3dfc853bc4a/Etc/Util/RapidMiner/recommendation.rmp,https://raw.githubusercontent.com/ttu-cs-5363-team-3/cs-5363-1/92b608d0a3aba0357373d9e77a94b3dfc853bc4a/Etc/Util/RapidMiner/recommendation.rmp,https://api.github.com/repos/ttu-cs-5363-team-3/cs-5363-1/git/blobs/9a261a55613f11076883cebe9898fe22281b601a,https://github.com/ttu-cs-5363-team-3/cs-5363-1/blob/92b608d0a3aba0357373d9e77a94b3dfc853bc4a/Etc/Util/RapidMiner/recommendation.rmp,Etc/Util/RapidMiner/recommendation.rmp,file,C#,2017-02-10 03:04:32,2017-03-06 20:11:36,ttu-cs-5363-team-3/cs-5363-1,read_excel,excel_file,C:\Users\mahdi\Desktop\TTU-Courses\Project-MGM\RapidMiner\Training.xlsx
https://github.com/WouterDeketelaere/LearningAnalytics/blob/23a66fef85beaff86a71bc432576ce529fb99510/src/main/repository/processes/subprocesses/preprocessing/Python%20Attribute%20Select.rmp,https://raw.githubusercontent.com/WouterDeketelaere/LearningAnalytics/23a66fef85beaff86a71bc432576ce529fb99510/src/main/repository/processes/subprocesses/preprocessing/Python%20Attribute%20Select.rmp,https://api.github.com/repos/WouterDeketelaere/LearningAnalytics/git/blobs/5aadf1d13f94c3925360de85b7c8701cd8183335,https://github.com/WouterDeketelaere/LearningAnalytics/blob/23a66fef85beaff86a71bc432576ce529fb99510/src/main/repository/processes/subprocesses/preprocessing/Python%20Attribute%20Select.rmp,src/main/repository/processes/subprocesses/preprocessing/Python Attribute Select.rmp,file,JavaScript,2017-08-16 14:25:46,2017-08-16 14:26:53,WouterDeketelaere/LearningAnalytics,read_excel,excel_file,/home/wouter/Google Drive/Master AI/Thesis/Code/la-dashboard/src/main/repository/data/Data Analyse.xlsx
https://github.com/bronchaus/college/blob/6be0d33104fe7c4ed3d741dc791218662d15bf03/Year%204/Semester8/TextMining/Labs/lab4files/usingGetPages.rmp,https://raw.githubusercontent.com/bronchaus/college/6be0d33104fe7c4ed3d741dc791218662d15bf03/Year%204/Semester8/TextMining/Labs/lab4files/usingGetPages.rmp,https://api.github.com/repos/bronchaus/college/git/blobs/128b0ff8a9f2ea5c894810c56f45c72b72756566,https://github.com/bronchaus/college/blob/6be0d33104fe7c4ed3d741dc791218662d15bf03/Year%204/Semester8/TextMining/Labs/lab4files/usingGetPages.rmp,Year 4/Semester8/TextMining/Labs/lab4files/usingGetPages.rmp,file,Java,2016-04-21 15:36:13,2016-04-21 16:02:02,bronchaus/college,read_excel,excel_file,/Users/geraldine/Documents/work ALL FOLDERS June 10th 2015/3 Honours Degree/2 Text Analysis/assessments/urlList.xls
https://github.com/rs2bd/Bill-Su-Full-Portfolio/blob/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/CollectionsAll%20Model.xml,https://raw.githubusercontent.com/rs2bd/Bill-Su-Full-Portfolio/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/CollectionsAll%20Model.xml,https://api.github.com/repos/rs2bd/Bill-Su-Full-Portfolio/git/blobs/6d5bb1ae30df9dec17feb30dfd42445c69cb31a5,https://github.com/rs2bd/Bill-Su-Full-Portfolio/blob/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/CollectionsAll%20Model.xml,Business-School-Projects/Nomz Google Adword Campaign Project/Milestone 5/SEO Keyword Results/CollectionsAll Model.xml,file,HTML,2016-07-20 13:52:23,2016-07-20 18:51:18,rs2bd/Bill-Su-Full-Portfolio,read_excel,excel_file,C:\Users\cst2zu\Desktop\EC Temp\SearchCollectionsAll.xlsx
https://github.com/rs2bd/Bill-Su-Full-Portfolio/blob/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/HomeSearch%20Model.xml,https://raw.githubusercontent.com/rs2bd/Bill-Su-Full-Portfolio/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/HomeSearch%20Model.xml,https://api.github.com/repos/rs2bd/Bill-Su-Full-Portfolio/git/blobs/32076d0913a52ff590aeb3df0f2a3c370a5e54bb,https://github.com/rs2bd/Bill-Su-Full-Portfolio/blob/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/HomeSearch%20Model.xml,Business-School-Projects/Nomz Google Adword Campaign Project/Milestone 5/SEO Keyword Results/HomeSearch Model.xml,file,HTML,2016-07-20 13:52:23,2016-07-20 18:51:18,rs2bd/Bill-Su-Full-Portfolio,read_excel,excel_file,C:\Users\cst2zu\Desktop\EC Temp\SearchHome.xlsx
https://github.com/rs2bd/Bill-Su-Full-Portfolio/blob/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/KOB%20Model.xml,https://raw.githubusercontent.com/rs2bd/Bill-Su-Full-Portfolio/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/KOB%20Model.xml,https://api.github.com/repos/rs2bd/Bill-Su-Full-Portfolio/git/blobs/8d886e94e3b183f4cddfb75d58fc88d6d29b39f3,https://github.com/rs2bd/Bill-Su-Full-Portfolio/blob/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/KOB%20Model.xml,Business-School-Projects/Nomz Google Adword Campaign Project/Milestone 5/SEO Keyword Results/KOB Model.xml,file,HTML,2016-07-20 13:52:23,2016-07-20 18:51:18,rs2bd/Bill-Su-Full-Portfolio,read_excel,excel_file,C:\Users\cst2zu\Desktop\EC Temp\SearchKOB.xlsx
https://github.com/rs2bd/Bill-Su-Full-Portfolio/blob/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/Mushroom%20Model.xml,https://raw.githubusercontent.com/rs2bd/Bill-Su-Full-Portfolio/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/Mushroom%20Model.xml,https://api.github.com/repos/rs2bd/Bill-Su-Full-Portfolio/git/blobs/911e76734268d0b2fd0396d361ef9ca704639257,https://github.com/rs2bd/Bill-Su-Full-Portfolio/blob/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/Mushroom%20Model.xml,Business-School-Projects/Nomz Google Adword Campaign Project/Milestone 5/SEO Keyword Results/Mushroom Model.xml,file,HTML,2016-07-20 13:52:23,2016-07-20 18:51:18,rs2bd/Bill-Su-Full-Portfolio,read_excel,excel_file,C:\Users\cst2zu\Desktop\EC Temp\SearchMushroom.xlsx
https://github.com/rs2bd/Bill-Su-Full-Portfolio/blob/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/VBF%20Model.xml,https://raw.githubusercontent.com/rs2bd/Bill-Su-Full-Portfolio/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/VBF%20Model.xml,https://api.github.com/repos/rs2bd/Bill-Su-Full-Portfolio/git/blobs/182276d13bcadc86feeb78804c13479a8395c7d1,https://github.com/rs2bd/Bill-Su-Full-Portfolio/blob/04669ec217159664903db6e3c499b69c1743c85a/Business-School-Projects/Nomz%20Google%20Adword%20Campaign%20Project/Milestone%205/SEO%20Keyword%20Results/VBF%20Model.xml,Business-School-Projects/Nomz Google Adword Campaign Project/Milestone 5/SEO Keyword Results/VBF Model.xml,file,HTML,2016-07-20 13:52:23,2016-07-20 18:51:18,rs2bd/Bill-Su-Full-Portfolio,read_excel,excel_file,C:\Users\cst2zu\Desktop\EC Temp\SearchVBF.xlsx
https://github.com/smarie/java-octminer/blob/713977b03fe39eec1fdf4c634248d24297a5160b/Tests_RMRepository/IntegrationTestProcesses/trunk/RM-src/LoadTest.rmp,https://raw.githubusercontent.com/smarie/java-octminer/713977b03fe39eec1fdf4c634248d24297a5160b/Tests_RMRepository/IntegrationTestProcesses/trunk/RM-src/LoadTest.rmp,https://api.github.com/repos/smarie/java-octminer/git/blobs/f58e0804630136cc2555734e16fc593258791faf,https://github.com/smarie/java-octminer/blob/713977b03fe39eec1fdf4c634248d24297a5160b/Tests_RMRepository/IntegrationTestProcesses/trunk/RM-src/LoadTest.rmp,Tests_RMRepository/IntegrationTestProcesses/trunk/RM-src/LoadTest.rmp,file,Java,2017-09-01 13:17:57,2017-09-01 13:23:16,smarie/java-octminer,read_excel,excel_file,D:\documents and Settings\sesa55210\Desktop\NbData_new.xls
https://github.com/NiklasSchwerin/DataMining/blob/1fb3924e426227c95d7816ad325dd15c54ea1193/DAMI%20Project/RapidMiner%20Processes/Comparison%20ML%20and%20Statistical/Comparison%20Native%20Bayes.rmp,https://raw.githubusercontent.com/NiklasSchwerin/DataMining/1fb3924e426227c95d7816ad325dd15c54ea1193/DAMI%20Project/RapidMiner%20Processes/Comparison%20ML%20and%20Statistical/Comparison%20Native%20Bayes.rmp,https://api.github.com/repos/NiklasSchwerin/DataMining/git/blobs/8b3862017629d07330127c8bf723fa2f0e8fa0c3,https://github.com/NiklasSchwerin/DataMining/blob/1fb3924e426227c95d7816ad325dd15c54ea1193/DAMI%20Project/RapidMiner%20Processes/Comparison%20ML%20and%20Statistical/Comparison%20Native%20Bayes.rmp,DAMI Project/RapidMiner Processes/Comparison ML and Statistical/Comparison Native Bayes.rmp,file,Jupyter Notebook,2017-09-25 13:39:24,2017-09-25 13:51:29,NiklasSchwerin/DataMining,read_excel,excel_file,C:\Users\nikla\Documents\DAMI Project\BUNDESLIGA_ExPORT_Spieltag_16.xls
https://github.com/data-mining-ulb/data-mining-2/blob/911659d29c4b7d869f70467d8a271cb0eed40b6c/association-rules.rmp,https://raw.githubusercontent.com/data-mining-ulb/data-mining-2/911659d29c4b7d869f70467d8a271cb0eed40b6c/association-rules.rmp,https://api.github.com/repos/data-mining-ulb/data-mining-2/git/blobs/d834f31936e3ba934edc14b27057c2256e28419b,https://github.com/data-mining-ulb/data-mining-2/blob/911659d29c4b7d869f70467d8a271cb0eed40b6c/association-rules.rmp,association-rules.rmp,file,,2017-11-20 16:49:34,2017-11-20 16:49:34,data-mining-ulb/data-mining-2,read_excel,excel_file,D:\data-mining-2\WA_Fn-UseC_-IT-Help-Desk.xlsx
https://github.com/pirzada/COMP412-final-project/blob/ae9da27c17d22eb961f0f30edc87b3cf7e9f2946/Reading%20Schedule.rmp,https://raw.githubusercontent.com/pirzada/COMP412-final-project/ae9da27c17d22eb961f0f30edc87b3cf7e9f2946/Reading%20Schedule.rmp,https://api.github.com/repos/pirzada/COMP412-final-project/git/blobs/cdce9c12f383490d9bab48181316c8b2799d62a7,https://github.com/pirzada/COMP412-final-project/blob/ae9da27c17d22eb961f0f30edc87b3cf7e9f2946/Reading%20Schedule.rmp,Reading Schedule.rmp,file,HTML,2015-07-07 00:47:10,2015-07-24 22:24:59,pirzada/COMP412-final-project,read_excel,excel_file,/Users/Hattan/Downloads/Schedule of Classes for Fall 2015 - student project.xlsx
https://github.com/tomsean/rapidminer-demo/blob/786ec8b6169d33df0b28c2909a4a4fea0b8989b5/processes/%E8%8E%B7%E5%8F%96%E9%9C%80%E6%B1%82.rmp,https://raw.githubusercontent.com/tomsean/rapidminer-demo/786ec8b6169d33df0b28c2909a4a4fea0b8989b5/processes/%E8%8E%B7%E5%8F%96%E9%9C%80%E6%B1%82.rmp,https://api.github.com/repos/tomsean/rapidminer-demo/git/blobs/516496cc953bd7a059bbd947e488d9c11fb20c37,https://github.com/tomsean/rapidminer-demo/blob/786ec8b6169d33df0b28c2909a4a4fea0b8989b5/processes/%E8%8E%B7%E5%8F%96%E9%9C%80%E6%B1%82.rmp,processes/获取需求.rmp,file,,2016-03-03 09:20:45,2016-03-03 09:20:45,tomsean/rapidminer-demo,read_excel,excel_file,C:\Users\Administrator\Desktop\doc\stopword.xls
https://github.com/nsethi31/Market-Segmentation-of-Bath-Soap/blob/00b1a579b16d60b6e2647740472326248813af51/Agglomerative.rmp,https://raw.githubusercontent.com/nsethi31/Market-Segmentation-of-Bath-Soap/00b1a579b16d60b6e2647740472326248813af51/Agglomerative.rmp,https://api.github.com/repos/nsethi31/Market-Segmentation-of-Bath-Soap/git/blobs/b47396c912c7c71b2a530d5007684170472b71c0,https://github.com/nsethi31/Market-Segmentation-of-Bath-Soap/blob/00b1a579b16d60b6e2647740472326248813af51/Agglomerative.rmp,Agglomerative.rmp,file,,2017-01-06 04:21:08,2017-01-06 04:21:08,nsethi31/Market-Segmentation-of-Bath-Soap,read_excel,excel_file,C:\Users\Nishit\Desktop\Fall 2016\IDS 572-Data Mining for Business\Assignments\Assignment 4\Data.xlsx
https://github.com/nsethi31/Market-Segmentation-of-Bath-Soap/blob/00b1a579b16d60b6e2647740472326248813af51/DBSCAN.rmp,https://raw.githubusercontent.com/nsethi31/Market-Segmentation-of-Bath-Soap/00b1a579b16d60b6e2647740472326248813af51/DBSCAN.rmp,https://api.github.com/repos/nsethi31/Market-Segmentation-of-Bath-Soap/git/blobs/7a0e31e785976443e6de75e99103e3c2a779d70d,https://github.com/nsethi31/Market-Segmentation-of-Bath-Soap/blob/00b1a579b16d60b6e2647740472326248813af51/DBSCAN.rmp,DBSCAN.rmp,file,,2017-01-06 04:21:08,2017-01-06 04:21:08,nsethi31/Market-Segmentation-of-Bath-Soap,read_excel,excel_file,C:\Users\Nishit\Desktop\Fall 2016\IDS 572-Data Mining for Business\Assignments\Assignment 4\Data.xlsx
https://github.com/nsethi31/Market-Segmentation-of-Bath-Soap/blob/00b1a579b16d60b6e2647740472326248813af51/k-mediods.rmp,https://raw.githubusercontent.com/nsethi31/Market-Segmentation-of-Bath-Soap/00b1a579b16d60b6e2647740472326248813af51/k-mediods.rmp,https://api.github.com/repos/nsethi31/Market-Segmentation-of-Bath-Soap/git/blobs/511e8012b14594240052273de6fe79690781fcf4,https://github.com/nsethi31/Market-Segmentation-of-Bath-Soap/blob/00b1a579b16d60b6e2647740472326248813af51/k-mediods.rmp,k-mediods.rmp,file,,2017-01-06 04:21:08,2017-01-06 04:21:08,nsethi31/Market-Segmentation-of-Bath-Soap,read_excel,excel_file,C:\Users\Nishit\Desktop\Fall 2016\IDS 572-Data Mining for Business\Assignments\Assignment 4\Data.xlsx
https://github.com/nsethi31/Market-Segmentation-of-Bath-Soap/blob/00b1a579b16d60b6e2647740472326248813af51/kernel%20k-means.rmp,https://raw.githubusercontent.com/nsethi31/Market-Segmentation-of-Bath-Soap/00b1a579b16d60b6e2647740472326248813af51/kernel%20k-means.rmp,https://api.github.com/repos/nsethi31/Market-Segmentation-of-Bath-Soap/git/blobs/c898b16b13954fffe4784823cdb2e7f07cd588da,https://github.com/nsethi31/Market-Segmentation-of-Bath-Soap/blob/00b1a579b16d60b6e2647740472326248813af51/kernel%20k-means.rmp,kernel k-means.rmp,file,,2017-01-06 04:21:08,2017-01-06 04:21:08,nsethi31/Market-Segmentation-of-Bath-Soap,read_excel,excel_file,C:\Users\Nishit\Desktop\Fall 2016\IDS 572-Data Mining for Business\Assignments\Assignment 4\Data.xlsx
https://github.com/Sanger88/PBD_SG/blob/4325a77e1b3973248fe330b3b9675721f0c87636/Decision%20Tree.rmp,https://raw.githubusercontent.com/Sanger88/PBD_SG/4325a77e1b3973248fe330b3b9675721f0c87636/Decision%20Tree.rmp,https://api.github.com/repos/Sanger88/PBD_SG/git/blobs/448a00803cfa47e7f94c7794d253ad3332ea25eb,https://github.com/Sanger88/PBD_SG/blob/4325a77e1b3973248fe330b3b9675721f0c87636/Decision%20Tree.rmp,Decision Tree.rmp,file,Python,2017-06-22 09:28:56,2017-10-26 11:27:25,Sanger88/PBD_SG,read_excel,excel_file,C:\WAREHOUSE - dio\Dublin Business School\2. Data and Web Mining\CA\AIRLINES DELAYES\MERGED DATASET\First Try Fail\All airlines 2004-2008 .xlsx
https://github.com/Sanger88/PBD_SG/blob/4325a77e1b3973248fe330b3b9675721f0c87636/Logistic%20Regression.rmp,https://raw.githubusercontent.com/Sanger88/PBD_SG/4325a77e1b3973248fe330b3b9675721f0c87636/Logistic%20Regression.rmp,https://api.github.com/repos/Sanger88/PBD_SG/git/blobs/2f9ced8b3a874c986066043f33aadb7cd9b5a70c,https://github.com/Sanger88/PBD_SG/blob/4325a77e1b3973248fe330b3b9675721f0c87636/Logistic%20Regression.rmp,Logistic Regression.rmp,file,Python,2017-06-22 09:28:56,2017-10-26 11:27:25,Sanger88/PBD_SG,read_excel,excel_file,C:\WAREHOUSE - dio\Dublin Business School\2. Data and Web Mining\CA\AIRLINES DELAYES\MERGED DATASET\First Try Fail\All airlines 2004-2008 .xlsx
https://github.com/Sanger88/PBD_SG/blob/4325a77e1b3973248fe330b3b9675721f0c87636/Naive%20Bayes%20-%20All%20Flights.rmp,https://raw.githubusercontent.com/Sanger88/PBD_SG/4325a77e1b3973248fe330b3b9675721f0c87636/Naive%20Bayes%20-%20All%20Flights.rmp,https://api.github.com/repos/Sanger88/PBD_SG/git/blobs/34fdf0986b1c0d18885b86aa33ae897c7cd2788d,https://github.com/Sanger88/PBD_SG/blob/4325a77e1b3973248fe330b3b9675721f0c87636/Naive%20Bayes%20-%20All%20Flights.rmp,Naive Bayes - All Flights.rmp,file,Python,2017-06-22 09:28:56,2017-10-26 11:27:25,Sanger88/PBD_SG,read_excel,excel_file,C:\WAREHOUSE - dio\Dublin Business School\2. Data and Web Mining\CA\AIRLINES DELAYES\MERGED DATASET\First Try Fail\All airlines 2004-2008 .xlsx
https://github.com/data-mining-ulb/data-mining-2/blob/18c1bece104ab09e0a0af42a3ce918705b11cf87/association-rules%20(alternative).rmp,https://raw.githubusercontent.com/data-mining-ulb/data-mining-2/18c1bece104ab09e0a0af42a3ce918705b11cf87/association-rules%20(alternative).rmp,https://api.github.com/repos/data-mining-ulb/data-mining-2/git/blobs/c9f47d396a4eab35ed4fa10bac4bb31e31302392,https://github.com/data-mining-ulb/data-mining-2/blob/18c1bece104ab09e0a0af42a3ce918705b11cf87/association-rules%20(alternative).rmp,association-rules (alternative).rmp,file,,2017-11-20 16:49:34,2017-11-20 16:49:34,data-mining-ulb/data-mining-2,read_excel,excel_file,D:\data-mining-2\WA_Fn-UseC_-IT-Help-Desk.xlsx
