_id,download_url,git_url,html_url,path,type,repo_language,repo_created_at,repo_updated_at,full_name,operator_class,parameter_key,parameter_value_link_to_ds
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/22_WekaLearner.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/22_WekaLearner.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/d9bce665771cab19eff1e605c6a9ef196f48d4a9,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/22_WekaLearner.rmp,resources/com/rapidminer/resources/samples/processes/01_Learner/22_WekaLearner.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Iris
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/11_RemoveUselessAttributes.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/11_RemoveUselessAttributes.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/98f6c6d5b33c12c52987163eeeebee2cd7567453,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/11_RemoveUselessAttributes.rmp,resources/com/rapidminer/resources/samples/processes/02_Preprocessing/11_RemoveUselessAttributes.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Sonar
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/21_BayesianBoosting.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/21_BayesianBoosting.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/107fbb3c908b0ab2244871e44a2b0c13b857e86e,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/21_BayesianBoosting.rmp,resources/com/rapidminer/resources/samples/processes/01_Learner/21_BayesianBoosting.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Sonar
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/09_Bagging.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/09_Bagging.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/d84d1d302997fe4f83691f6cde2557f8877ea51d,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/09_Bagging.rmp,resources/com/rapidminer/resources/samples/processes/01_Learner/09_Bagging.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Golf
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/23_Tree2RuleConverter.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/23_Tree2RuleConverter.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/5e9742c66c66f9b961dcda2940122ea44c63dd60,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/23_Tree2RuleConverter.rmp,resources/com/rapidminer/resources/samples/processes/01_Learner/23_Tree2RuleConverter.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Golf
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/10_Boosting.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/10_Boosting.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/7cd627882b7978efbc711057f8c296bdb73bd5c5,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/10_Boosting.rmp,resources/com/rapidminer/resources/samples/processes/01_Learner/10_Boosting.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Labor-Negotiations
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/23_Transactional2Basket.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/23_Transactional2Basket.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/426d167913bd9683e601bf655a434064b458f9a8,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/23_Transactional2Basket.rmp,resources/com/rapidminer/resources/samples/processes/02_Preprocessing/23_Transactional2Basket.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Market-Data
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/11_ModelApplier.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/11_ModelApplier.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/1740daa469cdac42f2ce313ce71b2b18cbac484c,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/11_ModelApplier.rmp,resources/com/rapidminer/resources/samples/processes/01_Learner/11_ModelApplier.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Golf
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/09_MergingAndRemoving.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/09_MergingAndRemoving.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/30854d69fe4c0ca9e0a8e24c1e554576d37b6ced,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/02_Preprocessing/09_MergingAndRemoving.rmp,resources/com/rapidminer/resources/samples/processes/02_Preprocessing/09_MergingAndRemoving.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Golf
https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/02_LinearRegression.rmp,https://raw.githubusercontent.com/aborg0/rapidminer-vega/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/02_LinearRegression.rmp,https://api.github.com/repos/aborg0/rapidminer-vega/git/blobs/091ffddc916e6f138b4b5df23c969caff5aa01f7,https://github.com/aborg0/rapidminer-vega/blob/6ebd13658bbf35588b8bed09114d59f2ed83c161/resources/com/rapidminer/resources/samples/processes/01_Learner/02_LinearRegression.rmp,resources/com/rapidminer/resources/samples/processes/01_Learner/02_LinearRegression.rmp,file,Java,2012-01-11 11:44:40,2016-11-04 16:30:17,aborg0/rapidminer-vega,retrieve,repository_entry,../../data/Polynomial
